/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_42_334.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_42_334.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_42_334.jpg, 0, 0, 0, 8.038779E-05
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_42_435.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_42_435.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_42_435.jpg, 0, 0, 0, 7.866831E-05
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_42_537.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_42_537.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_42_537.jpg, 0, 0, 0, 7.824394E-05
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_42_639.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_42_639.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_42_639.jpg, 0, 0, 0, 7.78109E-05
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_42_741.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_42_741.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_42_741.jpg, 0, 0, 0, 8.165062E-05
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_42_842.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_42_842.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_42_842.jpg, 0, 0, 0, 7.811702E-05
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_42_945.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_42_945.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_42_945.jpg, 0, 0, 0, 7.816932E-05
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_43_046.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_43_046.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_43_046.jpg, 0, 0, 0, 7.797124E-05
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_43_148.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_43_148.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_43_148.jpg, 0, 0, 0, 7.912728E-05
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_43_251.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_43_251.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_43_251.jpg, 0, 0, 0, 7.848157E-05
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_43_352.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_43_352.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_43_352.jpg, 0, 0, 0, 7.994452E-05
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_43_454.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_43_454.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_43_454.jpg, 0, 0, 0, 7.915905E-05
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_43_554.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_43_554.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_43_554.jpg, 0, 0, 0, 7.75054E-05
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_43_655.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_43_655.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_43_655.jpg, 0, 0, 0, 8.069325E-05
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_43_755.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_43_755.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_43_755.jpg, 0, 0.1141827, 0, 0.004083714
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_43_855.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_43_855.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_43_855.jpg, 0, 0.4109995, 0, 0.3909087
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_43_957.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_43_957.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_43_957.jpg, -0.2925031, 0.7163486, 0, 1.057968
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_44_058.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_44_058.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_44_058.jpg, -0.403023, 1, 0, 2.135152
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_44_159.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_44_159.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_44_159.jpg, -0.1646755, 1, 0, 3.307704
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_44_260.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_44_260.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_44_260.jpg, -0.4617262, 1, 0, 4.462997
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_44_360.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_44_360.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_44_360.jpg, -0.6771619, 1, 0, 5.571202
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_44_462.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_44_462.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_44_462.jpg, -0.3792801, 1, 0, 6.727386
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_44_562.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_44_562.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_44_562.jpg, -0.078269, 1, 0, 7.867488
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_44_662.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_44_662.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_44_662.jpg, -0.345819, 1, 0, 8.981453
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_44_764.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_44_764.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_44_764.jpg, -0.2466324, 1, 0, 10.07746
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_44_866.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_44_866.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_44_866.jpg, 0, 1, 0, 11.17702
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_44_966.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_44_966.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_44_966.jpg, -0.1008482, 1, 0, 12.01958
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_45_067.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_45_067.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_45_067.jpg, -0.3313572, 1, 0, 13.30992
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_45_169.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_45_169.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_45_169.jpg, -0.02699161, 1, 0, 14.40948
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_45_269.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_45_269.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_45_269.jpg, -0.2508087, 1, 0, 15.36618
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_45_370.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_45_370.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_45_370.jpg, -0.1243973, 1, 0, 16.53376
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_45_472.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_45_472.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_45_472.jpg, -0.2043993, 1, 0, 17.78833
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_45_574.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_45_574.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_45_574.jpg, -0.07783484, 1, 0, 18.65027
/hdd/selfDrivingSim/Collected_Data/IMG/center_2021_01_26_06_52_45_674.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/left_2021_01_26_06_52_45_674.jpg, /hdd/selfDrivingSim/Collected_Data/IMG/right_2021_01_26_06_52_45_674.jpg, -0.1138294, 1, 0, 19.80317
